policy,seed,wait_seconds
batch,3,307.9000
batch,3,48.5000
batch,3,324.5000
batch,3,70.6000
batch,3,73.7000
batch,3,29.7000
batch,3,121.7000
batch,3,58.9000
batch,3,65.8000
batch,3,69.2000
batch,3,34.2000
batch,3,93.7000
batch,3,14.6000
batch,3,193.0000
batch,3,122.1000
batch,3,96.0000
batch,3,104.6000
batch,3,35.7000
batch,3,379.6000
batch,3,126.5000
batch,3,60.3000
batch,3,19.8000
batch,3,415.8000
batch,3,56.8000
batch,3,18.2000
batch,3,125.6000
batch,3,163.4000
batch,3,102.4000
batch,3,285.2000
batch,3,62.5000
batch,3,24.3000
batch,3,50.1000
batch,3,59.3000
batch,3,121.5000
batch,3,59.1000
batch,3,6.9000
batch,3,10.9000
batch,3,61.2000
batch,3,44.0000
batch,3,185.9000
batch,3,174.0000
batch,3,51.6000
batch,3,77.0000
batch,3,55.3000
batch,3,86.7000
batch,3,82.0000
batch,3,93.2000
batch,3,182.4000
batch,3,28.7000
batch,3,539.8000
batch,3,70.8000
batch,3,148.7000
batch,3,20.3000
batch,3,108.7000
batch,3,39.4000
batch,3,17.1000
batch,3,143.3000
batch,3,70.3000
batch,3,65.3000
batch,3,138.4000
batch,3,118.8000
batch,3,33.2000
batch,3,126.0000
batch,3,55.5000
batch,3,166.3000
batch,3,174.9000
batch,3,88.1000
batch,3,176.2000
batch,3,98.4000
batch,3,130.3000
batch,3,96.4000
batch,3,51.9000
batch,3,51.0000
batch,3,46.3000
batch,3,67.7000
batch,3,35.1000
batch,3,107.1000
batch,3,46.8000
batch,3,51.9000
batch,3,39.1000
batch,3,108.3000
batch,3,146.4000
batch,3,18.1000
batch,3,151.7000
batch,3,98.9000
batch,3,240.0000
batch,3,175.6000
batch,3,170.5000
batch,3,63.5000
batch,3,134.7000
batch,3,31.0000
batch,3,109.9000
batch,3,66.6000
batch,3,54.9000
batch,3,105.5000
batch,3,217.3000
batch,3,32.3000
batch,3,68.0000
batch,3,71.9000
batch,3,47.2000
batch,3,188.9000
batch,3,156.7000
batch,3,137.9000
batch,3,93.1000
batch,3,136.8000
batch,3,712.3000
batch,3,25.2000
batch,3,113.1000
batch,3,43.3000
batch,3,56.7000
batch,3,81.5000
batch,3,339.8000
batch,3,156.9000
batch,3,39.8000
batch,3,224.2000
batch,3,62.7000
batch,3,141.4000
batch,3,263.6000
batch,3,108.8000
batch,3,151.8000
batch,3,128.5000
batch,3,126.4000
batch,3,82.4000
batch,3,210.6000
batch,3,245.1000
batch,3,73.0000
batch,3,614.6000
batch,3,136.9000
batch,3,174.8000
batch,3,50.3000
batch,3,34.7000
batch,3,228.1000
batch,3,62.7000
batch,3,411.8000
batch,3,166.8000
batch,3,89.8000
batch,3,32.9000
batch,3,103.0000
batch,3,74.4000
batch,3,114.9000
batch,3,95.3000
batch,3,127.7000
batch,3,106.4000
batch,3,689.5000
batch,3,126.8000
batch,3,79.7000
batch,3,666.9000
batch,3,120.2000
batch,3,151.5000
batch,3,181.6000
batch,3,191.3000
batch,3,202.1000
batch,3,102.7000
batch,3,116.7000
batch,3,78.6000
batch,3,76.2000
batch,3,50.5000
batch,3,123.1000
batch,3,71.5000
batch,3,122.9000
batch,3,117.0000
batch,3,53.1000
batch,3,171.9000
batch,3,103.4000
batch,3,149.9000
batch,3,219.7000
batch,3,250.6000
batch,3,193.6000
batch,3,72.5000
batch,3,49.2000
batch,3,29.2000
batch,3,39.3000
batch,3,137.0000
batch,3,136.1000
batch,3,194.6000
batch,3,4.0000
batch,3,236.2000
batch,3,134.1000
batch,3,42.0000
batch,3,180.4000
batch,3,174.1000
batch,3,51.5000
batch,3,137.7000
batch,3,720.1000
batch,3,162.6000
batch,3,168.8000
batch,3,78.3000
batch,3,197.4000
batch,3,125.1000
batch,3,772.5000
batch,3,188.3000
batch,3,114.5000
batch,3,124.2000
batch,3,59.9000
batch,3,25.7000
batch,3,101.4000
batch,3,108.4000
batch,3,72.0000
batch,3,53.1000
batch,3,199.8000
batch,3,41.2000
batch,3,95.4000
batch,3,85.5000
batch,3,127.9000
batch,3,230.1000
batch,3,107.3000
batch,3,156.8000
batch,3,107.9000
batch,3,160.0000
batch,3,51.0000
batch,3,135.4000
batch,3,148.6000
batch,3,115.6000
batch,3,140.1000
batch,3,56.8000
batch,3,181.5000
batch,3,62.0000
batch,3,88.0000
batch,3,161.8000
batch,3,135.0000
batch,3,46.8000
batch,3,911.2000
batch,3,895.4000
batch,3,209.5000
batch,3,98.8000
batch,3,78.7000
batch,3,158.4000
batch,3,84.5000
batch,3,242.5000
batch,3,46.0000
batch,3,240.8000
batch,3,115.6000
batch,3,109.0000
batch,3,40.5000
batch,3,128.8000
batch,3,143.5000
batch,3,107.9000
batch,3,69.7000
batch,3,96.6000
batch,3,41.0000
batch,3,100.9000
batch,3,195.6000
batch,3,228.3000
batch,3,174.1000
batch,3,141.6000
batch,3,318.9000
batch,3,109.4000
batch,3,121.4000
batch,3,115.5000
batch,3,100.5000
batch,3,115.3000
batch,3,85.0000
batch,3,102.1000
batch,3,94.2000
batch,3,132.5000
batch,3,216.4000
batch,3,56.0000
batch,3,47.7000
batch,3,294.2000
batch,3,156.0000
batch,3,111.3000
batch,3,150.5000
batch,3,148.4000
batch,3,79.0000
batch,3,104.1000
batch,3,134.9000
batch,3,138.9000
batch,3,1017.9000
batch,3,203.5000
batch,3,55.1000
batch,3,155.5000
batch,3,187.6000
batch,3,118.1000
batch,3,112.5000
batch,3,74.8000
batch,3,123.4000
batch,3,146.6000
batch,3,184.4000
batch,3,212.2000
batch,3,68.7000
batch,3,124.1000
batch,3,518.1000
batch,3,43.7000
batch,3,275.1000
batch,3,79.1000
batch,3,116.0000
batch,3,166.1000
batch,3,65.3000
batch,3,191.2000
batch,3,248.4000
batch,3,240.8000
batch,3,86.9000
batch,3,101.8000
batch,3,228.4000
batch,3,40.3000
batch,3,1057.5000
batch,3,223.5000
batch,3,140.9000
batch,3,136.7000
batch,3,275.5000
batch,3,143.1000
batch,3,248.3000
batch,3,1037.0000
batch,3,28.7000
batch,3,602.6000
batch,3,99.0000
batch,3,322.0000
batch,3,930.2000
batch,3,117.3000
batch,3,265.7000
batch,3,76.8000
batch,3,137.3000
batch,3,156.1000
batch,3,336.0000
batch,3,248.5000
batch,3,1002.8000
batch,3,447.4000
batch,3,478.9000
batch,4,32.2000
batch,4,59.1000
batch,4,15.5000
batch,4,25.1000
batch,4,26.7000
batch,4,29.9000
batch,4,22.9000
batch,4,41.9000
batch,4,89.8000
batch,4,19.1000
batch,4,50.1000
batch,4,26.2000
batch,4,23.9000
batch,4,16.4000
batch,4,46.1000
batch,4,9.1000
batch,4,11.7000
batch,4,25.1000
batch,4,34.9000
batch,4,53.2000
batch,4,62.5000
batch,4,13.0000
batch,4,28.7000
batch,4,525.4000
batch,4,35.2000
batch,4,45.4000
batch,4,160.8000
batch,4,36.9000
batch,4,32.1000
batch,4,48.2000
batch,4,21.3000
batch,4,55.5000
batch,4,208.1000
batch,4,42.6000
batch,4,13.1000
batch,4,36.2000
batch,4,61.1000
batch,4,249.5000
batch,4,22.0000
batch,4,25.8000
batch,4,85.0000
batch,4,85.0000
batch,4,18.3000
batch,4,26.5000
batch,4,26.7000
batch,4,41.4000
batch,4,39.0000
batch,4,46.5000
batch,4,30.0000
batch,4,44.9000
batch,4,82.6000
batch,4,45.5000
batch,4,14.5000
batch,4,46.9000
batch,4,51.3000
batch,4,49.7000
batch,4,62.2000
batch,4,38.9000
batch,4,45.5000
batch,4,3.8000
batch,4,19.8000
batch,4,119.2000
batch,4,87.8000
batch,4,56.8000
batch,4,20.8000
batch,4,37.9000
batch,4,46.9000
batch,4,168.3000
batch,4,26.7000
batch,4,33.4000
batch,4,31.2000
batch,4,59.7000
batch,4,81.8000
batch,4,41.8000
batch,4,23.9000
batch,4,57.1000
batch,4,38.0000
batch,4,76.0000
batch,4,41.1000
batch,4,108.8000
batch,4,69.3000
batch,4,36.6000
batch,4,112.2000
batch,4,73.9000
batch,4,21.9000
batch,4,37.9000
batch,4,104.7000
batch,4,13.6000
batch,4,16.7000
batch,4,19.2000
batch,4,39.7000
batch,4,81.6000
batch,4,208.2000
batch,4,89.1000
batch,4,120.6000
batch,4,77.8000
batch,4,40.2000
batch,4,101.0000
batch,4,115.5000
batch,4,93.8000
batch,4,21.5000
batch,4,49.2000
batch,4,2.8000
batch,4,39.6000
batch,4,25.3000
batch,4,40.9000
batch,4,70.0000
batch,4,22.1000
batch,4,400.8000
batch,4,113.5000
batch,4,93.5000
batch,4,79.5000
batch,4,17.1000
batch,4,49.1000
batch,4,21.4000
batch,4,133.2000
batch,4,419.7000
batch,4,41.8000
batch,4,30.4000
batch,4,82.7000
batch,4,46.2000
batch,4,33.5000
batch,4,50.3000
batch,4,92.9000
batch,4,166.4000
batch,4,78.0000
batch,4,44.3000
batch,4,156.4000
batch,4,151.7000
batch,4,59.4000
batch,4,26.0000
batch,4,32.7000
batch,4,8.3000
batch,4,11.2000
batch,4,81.5000
batch,4,66.5000
batch,4,249.9000
batch,4,106.6000
batch,4,90.5000
batch,4,148.6000
batch,4,78.7000
batch,4,75.4000
batch,4,77.1000
batch,4,182.5000
batch,4,40.1000
batch,4,77.0000
batch,4,76.5000
batch,4,87.7000
batch,4,162.6000
batch,4,69.7000
batch,4,71.4000
batch,4,53.7000
batch,4,37.6000
batch,4,39.4000
batch,4,147.4000
batch,4,64.9000
batch,4,94.0000
batch,4,170.0000
batch,4,138.3000
batch,4,83.9000
batch,4,87.4000
batch,4,47.7000
batch,4,16.9000
batch,4,165.1000
batch,4,54.1000
batch,4,90.9000
batch,4,57.2000
batch,4,136.9000
batch,4,232.2000
batch,4,210.1000
batch,4,54.5000
batch,4,80.3000
batch,4,40.1000
batch,4,372.8000
batch,4,84.6000
batch,4,36.7000
batch,4,43.8000
batch,4,229.3000
batch,4,82.6000
batch,4,304.9000
batch,4,92.3000
batch,4,53.3000
batch,4,474.1000
batch,4,2.2000
batch,4,71.5000
batch,4,63.8000
batch,4,176.7000
batch,4,621.3000
batch,4,124.2000
batch,4,87.5000
batch,4,111.4000
batch,4,52.6000
batch,4,76.8000
batch,4,3.2000
batch,4,296.7000
batch,4,26.6000
batch,4,22.5000
batch,4,103.9000
batch,4,73.4000
batch,4,236.6000
batch,4,138.2000
batch,4,133.3000
batch,4,53.6000
batch,4,52.1000
batch,4,20.7000
batch,4,69.5000
batch,4,190.7000
batch,4,55.5000
batch,4,133.7000
batch,4,604.3000
batch,4,107.7000
batch,4,104.2000
batch,4,193.5000
batch,4,55.5000
batch,4,40.2000
batch,4,77.9000
batch,4,63.8000
batch,4,196.3000
batch,4,97.1000
batch,4,60.2000
batch,4,209.6000
batch,4,52.2000
batch,4,123.8000
batch,4,268.7000
batch,4,91.3000
batch,4,79.3000
batch,4,97.1000
batch,4,173.9000
batch,4,127.9000
batch,4,170.7000
batch,4,132.8000
batch,4,43.9000
batch,4,183.6000
batch,4,16.7000
batch,4,57.7000
batch,4,65.5000
batch,4,191.5000
batch,4,55.3000
batch,4,128.1000
batch,4,66.9000
batch,4,2.7000
batch,4,48.5000
batch,4,44.0000
batch,4,112.9000
batch,4,169.5000
batch,4,129.6000
batch,4,95.3000
batch,4,112.8000
batch,4,104.0000
batch,4,21.7000
batch,4,73.7000
batch,4,59.9000
batch,4,169.2000
batch,4,71.4000
batch,4,173.2000
batch,4,88.7000
batch,4,111.7000
batch,4,157.2000
batch,4,85.9000
batch,4,96.6000
batch,4,103.6000
batch,4,60.2000
batch,4,127.1000
batch,4,19.5000
batch,4,48.1000
batch,4,107.0000
batch,4,66.0000
batch,4,87.4000
batch,4,238.2000
batch,4,67.2000
batch,4,146.6000
batch,4,151.8000
batch,4,103.8000
batch,4,33.6000
batch,4,274.1000
batch,4,220.0000
batch,4,839.2000
batch,4,190.9000
batch,4,124.9000
batch,4,864.1000
batch,4,390.3000
batch,4,174.2000
batch,4,337.5000
batch,4,75.7000
batch,4,140.3000
batch,4,122.6000
batch,4,131.7000
batch,4,87.0000
batch,4,1084.8000
batch,4,159.0000
batch,4,968.0000
batch,4,202.3000
batch,4,166.3000
batch,4,108.1000
batch,4,130.0000
batch,4,82.3000
batch,4,110.6000
batch,4,115.0000
batch,4,188.2000
batch,4,215.9000
batch,4,49.5000
batch,4,157.2000
batch,4,280.0000
batch,4,142.3000
batch,4,171.8000
batch,4,948.0000
batch,4,1019.4000
batch,4,169.1000
batch,4,131.2000
batch,4,51.8000
batch,4,81.3000
batch,4,130.8000
batch,4,97.2000
batch,4,239.6000
batch,4,116.3000
batch,4,111.0000
batch,4,141.3000
batch,4,90.8000
batch,4,39.4000
batch,4,219.0000
batch,4,391.1000
batch,4,254.8000
batch,4,171.7000
batch,4,104.3000
batch,4,342.5000
batch,4,70.3000
batch,4,149.2000
batch,4,335.8000
batch,4,230.1000
batch,4,125.8000
batch,4,223.2000
batch,4,173.1000
batch,4,142.9000
batch,4,145.0000
batch,4,107.2000
batch,4,141.6000
batch,4,51.0000
batch,4,128.2000
batch,4,136.3000
batch,4,173.6000
batch,4,253.9000
batch,4,191.8000
batch,4,144.1000
batch,4,115.6000
batch,4,161.9000
batch,4,84.4000
batch,4,61.8000
batch,4,86.6000
batch,4,218.6000
batch,4,200.0000
batch,4,156.7000
batch,4,226.2000
batch,4,172.7000
batch,4,185.0000
batch,4,74.3000
batch,4,238.6000
batch,4,104.0000
batch,4,145.4000
batch,4,213.4000
batch,4,137.1000
batch,4,96.9000
batch,4,163.9000
batch,4,217.4000
batch,4,235.2000
batch,4,101.9000
batch,4,191.0000
batch,4,1341.7000
batch,4,254.6000
batch,4,193.2000
batch,4,143.8000
batch,4,166.0000
batch,4,199.6000
batch,4,179.0000
batch,4,118.8000
batch,4,455.6000
batch,4,104.7000
batch,4,221.2000
batch,4,136.4000
batch,4,171.7000
batch,4,242.0000
batch,4,251.5000
batch,4,160.8000
batch,4,243.1000
batch,4,68.3000
batch,4,165.7000
batch,4,158.4000
batch,4,220.9000
batch,4,376.2000
batch,4,257.5000
batch,4,143.1000
batch,4,203.2000
batch,4,201.9000
batch,4,110.8000
batch,4,196.9000
batch,4,100.7000
batch,4,114.1000
batch,4,173.0000
batch,4,136.7000
batch,4,149.0000
batch,4,209.9000
batch,4,55.5000
batch,4,69.9000
batch,4,66.3000
batch,4,1236.5000
batch,4,180.2000
batch,4,156.6000
batch,4,259.6000
batch,4,192.7000
batch,4,681.8000
batch,4,262.3000
batch,4,193.7000
batch,4,826.6000
batch,4,436.0000
batch,4,190.5000
batch,4,92.3000
batch,4,66.7000
batch,4,168.3000
batch,4,240.7000
batch,4,100.4000
batch,4,777.3000
batch,4,370.2000
batch,4,90.8000
batch,4,519.1000
batch,4,997.3000
batch,4,884.6000
batch,5,18.7000
batch,5,6.6000
batch,5,22.0000
batch,5,70.4000
batch,5,52.1000
batch,5,69.5000
batch,5,23.1000
batch,5,47.0000
batch,5,21.7000
batch,5,20.7000
batch,5,29.5000
batch,5,15.5000
batch,5,12.3000
batch,5,42.7000
batch,5,36.5000
batch,5,27.9000
batch,5,65.8000
batch,5,47.1000
batch,5,40.0000
batch,5,69.4000
batch,5,26.1000
batch,5,45.9000
batch,5,24.7000
batch,5,153.3000
batch,5,32.6000
batch,5,78.5000
batch,5,11.3000
batch,5,55.9000
batch,5,67.7000
batch,5,43.3000
batch,5,87.6000
batch,5,25.6000
batch,5,22.4000
batch,5,74.6000
batch,5,29.0000
batch,5,16.2000
batch,5,83.6000
batch,5,57.3000
batch,5,2.4000
batch,5,127.8000
batch,5,280.9000
batch,5,26.8000
batch,5,39.1000
batch,5,66.0000
batch,5,72.9000
batch,5,5.6000
batch,5,93.5000
batch,5,41.9000
batch,5,60.5000
batch,5,3.4000
batch,5,75.1000
batch,5,140.6000
batch,5,13.3000
batch,5,67.3000
batch,5,100.0000
batch,5,22.3000
batch,5,41.0000
batch,5,49.2000
batch,5,38.8000
batch,5,32.2000
batch,5,19.4000
batch,5,120.9000
batch,5,9.0000
batch,5,71.9000
batch,5,26.8000
batch,5,49.3000
batch,5,11.9000
batch,5,25.5000
batch,5,69.6000
batch,5,71.7000
batch,5,81.4000
batch,5,34.3000
batch,5,12.5000
batch,5,59.7000
batch,5,19.3000
batch,5,75.8000
batch,5,74.1000
batch,5,35.3000
batch,5,28.5000
batch,5,80.9000
batch,5,47.9000
batch,5,45.7000
batch,5,47.7000
batch,5,32.1000
batch,5,52.1000
batch,5,30.5000
batch,5,65.4000
batch,5,62.0000
batch,5,55.2000
batch,5,62.1000
batch,5,39.8000
batch,5,4.5000
batch,5,52.1000
batch,5,30.7000
batch,5,65.0000
batch,5,58.1000
batch,5,17.8000
batch,5,37.2000
batch,5,10.0000
batch,5,26.5000
batch,5,57.4000
batch,5,50.9000
batch,5,79.2000
batch,5,87.9000
batch,5,309.7000
batch,5,64.4000
batch,5,2.7000
batch,5,9.5000
batch,5,85.2000
batch,5,68.9000
batch,5,33.9000
batch,5,2.7000
batch,5,76.9000
batch,5,44.8000
batch,5,38.6000
batch,5,15.1000
batch,5,63.4000
batch,5,52.8000
batch,5,30.2000
batch,5,222.6000
batch,5,56.7000
batch,5,23.5000
batch,5,103.8000
batch,5,3.1000
batch,5,57.9000
batch,5,125.6000
batch,5,54.5000
batch,5,45.2000
batch,5,85.6000
batch,5,163.7000
batch,5,33.2000
batch,5,55.7000
batch,5,67.2000
batch,5,78.9000
batch,5,97.6000
batch,5,138.2000
batch,5,303.1000
batch,5,70.1000
batch,5,71.1000
batch,5,122.3000
batch,5,7.1000
batch,5,115.6000
batch,5,54.3000
batch,5,77.1000
batch,5,128.9000
batch,5,50.2000
batch,5,69.5000
batch,5,89.0000
batch,5,46.9000
batch,5,88.9000
batch,5,46.3000
batch,5,100.0000
batch,5,112.5000
batch,5,64.0000
batch,5,115.4000
batch,5,34.9000
batch,5,263.8000
batch,5,10.9000
batch,5,39.9000
batch,5,105.5000
batch,5,86.4000
batch,5,158.9000
batch,5,76.3000
batch,5,161.9000
batch,5,20.4000
batch,5,29.5000
batch,5,164.0000
batch,5,62.6000
batch,5,27.5000
batch,5,138.4000
batch,5,176.2000
batch,5,60.4000
batch,5,11.9000
batch,5,10.8000
batch,5,35.4000
batch,5,599.5000
batch,5,287.4000
batch,5,172.7000
batch,5,126.6000
batch,5,28.9000
batch,5,160.0000
batch,5,46.9000
batch,5,70.4000
batch,5,176.0000
batch,5,128.1000
batch,5,34.5000
batch,5,95.6000
batch,5,53.1000
batch,5,153.8000
batch,5,47.2000
batch,5,39.0000
batch,5,89.4000
batch,5,26.7000
batch,5,76.6000
batch,5,85.1000
batch,5,66.2000
batch,5,307.5000
batch,5,64.5000
batch,5,79.9000
batch,5,99.8000
batch,5,84.8000
batch,5,73.2000
batch,5,24.8000
batch,5,139.8000
batch,5,154.0000
batch,5,7.1000
batch,5,181.0000
batch,5,117.9000
batch,5,74.5000
batch,5,17.0000
batch,5,111.6000
batch,5,55.6000
batch,5,207.5000
batch,5,107.8000
batch,5,29.6000
batch,5,119.1000
batch,5,63.2000
batch,5,45.7000
batch,5,7.8000
batch,5,297.8000
batch,5,32.5000
batch,5,175.5000
batch,5,152.1000
batch,5,156.2000
batch,5,168.2000
batch,5,87.5000
batch,5,159.9000
batch,5,69.4000
batch,5,120.5000
batch,5,502.8000
batch,5,125.7000
batch,5,52.5000
batch,5,27.4000
batch,5,129.5000
batch,5,492.0000
batch,5,88.2000
batch,5,326.6000
batch,5,87.1000
batch,5,171.3000
batch,5,67.5000
batch,5,131.4000
batch,5,34.5000
batch,5,87.7000
batch,5,43.6000
batch,5,76.7000
batch,5,176.9000
batch,5,195.5000
batch,5,123.3000
batch,5,63.5000
batch,5,52.1000
batch,5,177.9000
batch,5,200.6000
batch,5,63.8000
batch,5,82.4000
batch,5,74.6000
batch,5,101.6000
batch,5,77.0000
batch,5,73.0000
batch,5,8.6000
batch,5,159.3000
batch,5,91.4000
batch,5,161.1000
batch,5,311.7000
batch,5,400.1000
batch,5,86.5000
batch,5,176.9000
batch,5,68.8000
batch,5,240.1000
batch,5,83.1000
batch,5,199.4000
batch,5,63.1000
batch,5,134.7000
batch,5,50.1000
batch,5,117.1000
batch,5,113.7000
batch,5,65.1000
batch,5,92.2000
batch,5,150.0000
batch,5,168.4000
batch,5,259.4000
batch,5,42.9000
batch,5,102.9000
batch,5,181.2000
batch,5,107.6000
batch,5,209.3000
batch,5,124.9000
batch,5,377.0000
batch,5,139.1000
batch,5,557.8000
batch,5,128.0000
batch,5,72.4000
batch,5,193.9000
batch,5,122.4000
batch,5,116.0000
batch,5,333.4000
batch,5,190.4000
batch,5,320.1000
batch,5,83.1000
batch,5,113.9000
batch,5,67.9000
batch,5,42.4000
batch,5,114.7000
batch,5,35.9000
batch,5,71.1000
batch,5,50.5000
batch,5,26.8000
batch,5,194.8000
batch,5,98.0000
batch,5,66.7000
batch,5,146.1000
batch,5,145.9000
batch,5,257.1000
batch,5,580.5000
batch,5,307.7000
batch,5,215.3000
batch,5,150.0000
batch,5,116.8000
batch,5,156.4000
batch,5,116.6000
batch,5,150.6000
batch,5,202.5000
batch,5,144.8000
batch,5,205.3000
batch,5,13.3000
batch,5,291.5000
batch,5,159.1000
batch,5,56.4000
batch,5,157.2000
batch,5,138.5000
batch,5,138.9000
batch,5,162.6000
batch,5,203.7000
batch,5,158.5000
batch,5,55.2000
batch,5,221.3000
batch,5,236.7000
batch,5,158.3000
batch,5,121.2000
batch,5,61.6000
batch,5,229.3000
batch,5,214.2000
batch,5,166.2000
batch,5,82.0000
batch,5,107.9000
batch,5,304.7000
batch,5,361.0000
batch,5,214.3000
batch,5,145.2000
batch,5,126.1000
batch,5,125.8000
batch,5,115.8000
batch,5,262.5000
batch,5,90.4000
batch,5,209.7000
batch,5,176.5000
batch,5,88.0000
batch,5,202.8000
batch,5,121.1000
batch,5,592.8000
batch,5,138.3000
batch,5,827.7000
batch,5,121.2000
batch,5,263.4000
batch,5,166.6000
batch,5,218.4000
batch,5,221.9000
batch,5,174.3000
batch,5,277.9000
batch,5,120.9000
batch,5,294.1000
batch,5,128.5000
batch,5,217.9000
batch,5,175.1000
batch,5,133.8000
batch,5,206.9000
batch,5,171.3000
batch,5,128.0000
batch,5,151.2000
batch,5,501.2000
batch,5,591.1000
batch,5,122.6000
batch,5,476.7000
batch,5,100.5000
batch,5,258.4000
batch,5,193.1000
batch,5,220.1000
batch,5,603.0000
batch,5,922.5000
batch,5,260.6000
batch,5,113.5000
batch,5,254.1000
batch,5,259.2000
batch,5,254.4000
batch,5,402.2000
batch,5,305.5000
batch,5,51.1000
batch,5,667.9000
batch,5,260.5000
batch,5,390.3000
batch,5,155.5000
batch,5,666.1000
batch,5,237.0000
batch,5,312.0000
batch,5,108.9000
batch,5,103.8000
batch,5,173.5000
batch,5,748.5000
batch,5,574.5000
batch,5,715.2000
batch,6,0.1000
batch,6,33.9000
batch,6,4.2000
batch,6,36.9000
batch,6,20.4000
batch,6,50.9000
batch,6,16.5000
batch,6,40.4000
batch,6,16.7000
batch,6,21.9000
batch,6,24.2000
batch,6,14.5000
batch,6,31.1000
batch,6,6.7000
batch,6,33.0000
batch,6,16.9000
batch,6,33.5000
batch,6,27.6000
batch,6,28.1000
batch,6,16.3000
batch,6,33.0000
batch,6,53.5000
batch,6,36.1000
batch,6,39.4000
batch,6,32.1000
batch,6,33.6000
batch,6,37.8000
batch,6,81.7000
batch,6,1.7000
batch,6,1.4000
batch,6,21.6000
batch,6,280.5000
batch,6,43.6000
batch,6,31.5000
batch,6,61.4000
batch,6,12.6000
batch,6,8.1000
batch,6,2.7000
batch,6,27.4000
batch,6,60.9000
batch,6,37.0000
batch,6,52.6000
batch,6,2.2000
batch,6,53.4000
batch,6,13.9000
batch,6,15.7000
batch,6,43.5000
batch,6,95.1000
batch,6,57.3000
batch,6,54.5000
batch,6,65.9000
batch,6,41.1000
batch,6,6.8000
batch,6,71.1000
batch,6,83.8000
batch,6,92.0000
batch,6,8.4000
batch,6,35.0000
batch,6,69.1000
batch,6,46.0000
batch,6,77.6000
batch,6,6.5000
batch,6,19.8000
batch,6,3.4000
batch,6,25.4000
batch,6,102.3000
batch,6,57.2000
batch,6,72.0000
batch,6,26.9000
batch,6,156.8000
batch,6,21.3000
batch,6,45.1000
batch,6,257.8000
batch,6,26.3000
batch,6,11.4000
batch,6,45.1000
batch,6,64.4000
batch,6,120.3000
batch,6,20.2000
batch,6,44.6000
batch,6,30.2000
batch,6,23.6000
batch,6,57.9000
batch,6,130.6000
batch,6,103.3000
batch,6,58.3000
batch,6,38.0000
batch,6,67.1000
batch,6,20.7000
batch,6,14.6000
batch,6,60.1000
batch,6,80.4000
batch,6,67.9000
batch,6,116.6000
batch,6,14.9000
batch,6,28.0000
batch,6,92.6000
batch,6,42.4000
batch,6,72.2000
batch,6,26.5000
batch,6,12.6000
batch,6,44.1000
batch,6,46.3000
batch,6,108.6000
batch,6,14.7000
batch,6,90.2000
batch,6,33.4000
batch,6,34.5000
batch,6,205.7000
batch,6,4.8000
batch,6,2.6000
batch,6,66.4000
batch,6,150.4000
batch,6,43.0000
batch,6,24.7000
batch,6,17.8000
batch,6,30.8000
batch,6,206.1000
batch,6,51.1000
batch,6,63.5000
batch,6,95.2000
batch,6,68.4000
batch,6,42.0000
batch,6,78.4000
batch,6,22.9000
batch,6,43.7000
batch,6,38.4000
batch,6,9.1000
batch,6,94.9000
batch,6,91.7000
batch,6,62.2000
batch,6,84.8000
batch,6,39.7000
batch,6,84.3000
batch,6,51.5000
batch,6,48.6000
batch,6,29.1000
batch,6,77.1000
batch,6,7.5000
batch,6,149.2000
batch,6,35.8000
batch,6,200.8000
batch,6,52.0000
batch,6,61.1000
batch,6,41.2000
batch,6,28.4000
batch,6,77.4000
batch,6,22.4000
batch,6,214.9000
batch,6,27.0000
batch,6,95.0000
batch,6,136.2000
batch,6,91.0000
batch,6,53.5000
batch,6,9.4000
batch,6,64.7000
batch,6,75.5000
batch,6,76.6000
batch,6,112.2000
batch,6,253.9000
batch,6,71.4000
batch,6,23.1000
batch,6,26.8000
batch,6,155.3000
batch,6,113.3000
batch,6,49.8000
batch,6,136.4000
batch,6,123.0000
batch,6,197.9000
batch,6,56.2000
batch,6,32.1000
batch,6,56.8000
batch,6,6.3000
batch,6,105.8000
batch,6,178.8000
batch,6,76.8000
batch,6,68.1000
batch,6,136.3000
batch,6,56.9000
batch,6,70.3000
batch,6,40.6000
batch,6,73.8000
batch,6,116.7000
batch,6,151.5000
batch,6,248.8000
batch,6,63.2000
batch,6,80.4000
batch,6,138.3000
batch,6,50.0000
batch,6,103.5000
batch,6,47.8000
batch,6,44.5000
batch,6,184.0000
batch,6,115.3000
batch,6,96.1000
batch,6,191.1000
batch,6,65.5000
batch,6,65.4000
batch,6,183.3000
batch,6,101.8000
batch,6,115.6000
batch,6,50.0000
batch,6,119.6000
batch,6,216.6000
batch,6,134.3000
batch,6,136.2000
batch,6,28.4000
batch,6,96.3000
batch,6,270.7000
batch,6,96.5000
batch,6,119.6000
batch,6,128.2000
batch,6,1.3000
batch,6,369.3000
batch,6,112.5000
batch,6,79.2000
batch,6,89.3000
batch,6,75.6000
batch,6,72.5000
batch,6,204.3000
batch,6,40.5000
batch,6,183.3000
batch,6,176.6000
batch,6,42.9000
batch,6,101.4000
batch,6,254.2000
batch,6,142.3000
batch,6,138.6000
batch,6,128.5000
batch,6,90.0000
batch,6,208.2000
batch,6,62.1000
batch,6,123.7000
batch,6,213.4000
batch,6,120.7000
batch,6,123.5000
batch,6,6.0000
batch,6,95.5000
batch,6,115.7000
batch,6,92.4000
batch,6,102.0000
batch,6,48.8000
batch,6,140.3000
batch,6,141.5000
batch,6,31.8000
